Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,8519042117.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-1000,base,base,carbon_price
cVOM,10681403160.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.0,full-base-1000,base,base,carbon_price
cCO2,133115928938.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.4,full-base-1000,base,base,carbon_price
cFix,197669342061.5,6.556503249749999e9,4.34413750002e9,6.6775849535e9,1.1401195375640001e10,1.037910420851e10,9.89492199364e9,4.538276295369999e9,6.197950102690001e9,1.236565980678e10,7.68924578111e9,2.7366708209000003e8,4.931500938160002e9,3.702605518799999e9,4.164009257580002e9,7.64755183532e9,2.027755117007e10,6.222787771609999e9,3.2232224440899997e9,3.040895712669999e9,8.767018664869999e9,9.470395613910002e9,9.986508473319998e9,1.062803285342e10,6.5146310043e9,1.6067524775379997e10,2.7068596788699994e9,2040,Switch,0.5,full-base-1000,base,base,carbon_price
cVar,40861209471.5,2.510841280039304e8,2.180090744826718e9,2.733860808527395e9,5.490455229526081e9,1.82398970248596e9,2.5921343209011307e9,1.4481530496597977e9,2.338973332800515e9,2.2227920629899044e9,7.41720283397521e8,6.246424613901641e7,3.655198882514458e8,1.0425227306031677e9,5.96667249580168e8,1.689437730744103e9,1.1447541627303333e10,3.333863870757352e8,1.35418382355936e8,7.459406254611959e7,1.6214758528050053e8,3.8780917301856627e9,2.242183148910729e9,4.321490305707521e9,6.030391064986992e8,4.1047321452009892e9,7.451936861465538e7,2040,Switch,0.1,full-base-1000,base,base,carbon_price
cNSE,329356316.9,33681.901386639765,33805.462419213625,34220.19573335674,34833.289290038054,2.9628813258397305e8,34238.65227336172,34545.10567274843,34349.493362641595,1.2601350322508872e7,1.968081503460312e7,34217.792887099014,33786.26138759791,34457.849922039335,34146.404918231354,34439.24105396971,34070.13547978609,33736.99806446446,34162.39348237776,33860.699221054434,33795.13273978168,34378.98224825248,34262.768769117174,34519.47564541756,34983.57995503341,34667.9632871499,32859.147402831906,2040,Switch,0.0,full-base-1000,base,base,carbon_price
cStart,9852283586.2,1.1384811141262367e8,4.2202201314118284e8,5.623604534210669e8,9.567010592159686e8,2.7943103625824195e8,4.8015868126432407e8,2.2659279536888742e8,4.9808471315515965e8,4.6827094224402684e8,1.538727599181595e8,4.80728118665023e7,4.50157115542046e7,1.010627942931507e8,1.6632389561785287e8,4.1870873691705704e8,1.7017757791655629e9,9.493606323748015e7,2.195615609400053e7,1.2889136576898184e7,8.792043909727737e7,5.707335296559778e8,4.228034725895182e8,8.710064986439254e8,1.3900611779154205e8,9.452909155677018e8,4.343896218101484e7,2040,Switch,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,11130228502.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-1000,base,base,carbon_price
cVOM,12095799886.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.0,full-base-1000,base,base,carbon_price
cCO2,90444892991.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.2,full-base-1000,base,base,carbon_price
cFix,244381843888.5,8.256574673289999e9,6.016948873290002e9,9.08277529531e9,1.4577994207699999e10,1.2363047672410002e10,1.1525506652279999e10,5.388525184540001e9,7.68413771375e9,1.468472583863e10,9.565644429890001e9,7.089825557600001e8,5.579745475619999e9,4.803958770049999e9,6.400468936270001e9,9.166108054779999e9,2.363715438104e10,8.26836742771e9,3.8957180362599993e9,3.69118308332e9,1.0358285338600002e10,1.1433066414730001e10,1.228234703984e10,1.350024789405e10,8.517212805949999e9,1.979205369832e10,3.20106343511e9,2045,Switch,0.7,full-base-1000,base,base,carbon_price
cVar,45065281612.4,9.351728629972928e8,2.4453000902352147e9,2.457453811635182e9,5.439897086206327e9,2.953069303863382e9,2.7445716261570354e9,1.5109404185120435e9,2.5721724312204266e9,2.2065659394006605e9,1.1454835014556391e9,5.198130498467954e8,3.2883757346978503e8,1.1066496119786956e9,7.273513337054461e8,2.2485025136557684e9,1.1926397615770304e10,2.693488381524302e8,1.2002837181270438e8,7.524571448764461e7,2.1317120252434027e8,4.0318426995197887e9,2.3507981272293844e9,3.9692149184684353e9,1.2026845713558013e9,4.093275913507665e9,3.561494530126828e7,2045,Switch,0.1,full-base-1000,base,base,carbon_price
cNSE,50046789.3,28109.16345929352,25532.258780994118,26675.492329024313,29360.26191534019,29335.318314606597,26915.200187377293,28207.92923058119,27270.621247155625,6.7649860306077665e6,4.262044808351308e7,29248.477373148136,28374.397145759198,27148.809751605768,27815.34463286847,27274.692513984915,26092.168162691833,25763.05750025065,26586.980959164437,26398.254593156118,26460.59893192375,27470.959222014222,28989.40954481809,27903.417125807257,29761.311585991138,28068.662359346657,26592.411069480215,2045,Switch,0.0,full-base-1000,base,base,carbon_price
cStart,8779673093.4,1.9168974812777084e8,4.110514143722054e8,3.818807100856302e8,7.513570919278115e8,3.5904535389264065e8,4.428764551130238e8,1.9075695351002184e8,4.2424496697172415e8,3.859846410750061e8,2.0885341910187015e8,8.495134120756936e7,2.7455864751408637e7,6.901604136737897e7,9.308428604671338e7,3.011019247941513e8,1.6902553155198438e9,6.720875839473185e7,1.2473939579615887e7,8.494729687963748e6,6.508351838522585e7,5.0933982606465816e8,4.048464105664109e8,7.317505441521573e8,1.9090064519274452e8,7.550338109095916e8,2.093538264683524e7,2045,Switch,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,13908612441.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,full-base-1000,base,base,carbon_price
cVOM,12564122460.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.0,full-base-1000,base,base,carbon_price
cCO2,45653763727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.1,full-base-1000,base,base,carbon_price
cFix,276326901643.7,9.778965956689999e9,7.441446772659999e9,1.013054769148e10,1.668909721515e10,1.273478839548e10,1.2646192163109999e10,5.68761971168e9,8.043929892459999e9,1.6399608579349998e10,1.164475864529e10,8.280759773000001e8,6.158366544959999e9,5.65346789146e9,7.410976477680002e9,1.17509787544e10,2.4999281489940002e10,9.61535349795e9,4.05585313874e9,4.3035294059800005e9,1.2472430689430002e10,1.3167903782960001e10,1.3792299252130003e10,1.527064642276e10,1.0087228616230001e10,2.1901000197149998e10,3.6625544812599998e9,2050,Switch,0.7,full-base-1000,base,base,carbon_price
cVar,41889778679.8,7.267947707738378e8,2.2187768153300605e9,2.2263549036958146e9,5.023268085296206e9,2.824164485063528e9,2.3711233071097083e9,1.3784943920243516e9,2.254321687494768e9,1.9906682537471557e9,1.5683443508110406e9,3.767715645390471e8,4.8423198274348515e8,9.65990026965341e8,6.528584464110742e8,2.1066305549004593e9,1.0577807127524862e10,4.2405243277416664e8,1.1332963306371032e8,3.05374086622129e8,1.7264287452455765e8,3.862720752920737e9,2.220757937612537e9,3.4694704996106415e9,9.725616687230716e8,3.779646508876237e9,1.819451836976575e7,2050,Switch,0.1,full-base-1000,base,base,carbon_price
cNSE,14020514.5,43158.76199204144,42777.46956202124,43416.561179020944,44481.60230051856,1.1302028039781528e6,43826.73786921068,44484.98941561918,44264.736356452755,43945.600244021916,1.1847193251411034e7,42616.80754815178,42048.35351085251,42289.128771352436,43842.62245030048,43480.46292884622,43605.39027017376,43237.47546904472,42028.73821779765,41790.40420019405,44702.85629961136,43725.07985242411,44327.303681082325,43047.68486343263,43328.4505290903,45833.10896619723,42858.151679736584,2050,Switch,0.0,full-base-1000,base,base,carbon_price
cStart,7636581556.8,1.3770123532611614e8,3.7480439816388184e8,3.135157080733117e8,6.619881480089744e8,2.3923257724346146e8,3.907258375950059e8,1.867829754001707e8,3.3966220269873285e8,3.3704416983190674e8,2.775419753850903e8,4.915980844923747e7,4.4757723063272916e7,4.008990344246856e7,5.4513147066508025e7,1.885526619863679e8,1.6158815456308622e9,8.90080282879625e7,8.851974492681272e6,4.749683961477712e7,4.237990085349654e7,4.5852297404708433e8,3.600325621872717e8,5.643475431232715e8,1.3431438369929945e8,6.717665607530419e8,7.906772421820535e6,2050,Switch,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,16040322127.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-1000,base,base,carbon_price
cVOM,11195572987.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.0,full-base-1000,base,base,carbon_price
cCO2,28814238295.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.1,full-base-1000,base,base,carbon_price
cCO2,5034585804915.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.5,full-base-1000,base,base,carbon_price
cFix,3748783301031.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.4,full-base-1000,base,base,carbon_price
cNSE,3157339588.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,192967797739.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-1000,base,base,carbon_price
cStart,139102253033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-1000,base,base,carbon_price
cVOM,222805859793.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-1000,base,base,carbon_price
cVar,869941188159.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.1,full-base-1000,base,base,carbon_price
cFix,63571922629.0,2.4952997157999997e9,8.996103187e8,8.3043543369e8,1.7377668911599998e9,1.7974698441799998e9,4.2026123550299997e9,1.4163356002700002e9,2.38002727959e9,3.49148753347e9,2.38630865523e9,1.0436209067999999e8,1.36547473016e9,2.4891110983e9,1.21050941166e9,4.04380212666e9,4.407027060869999e9,2.21982465896e9,1.3149999372600002e9,1.75983923135e9,2.30000003364e9,4.3287537959800005e9,4.26434467125e9,3.07318730432e9,2.6995117345099998e9,5.27398859663e9,1.0798325196799998e9,2027,TEMOA,0.1,full-base-1000,base,base,carbon_price
cVar,50539247532.1,1.1559218836283474e9,1.6579793753847916e9,1.6856908775620587e9,6.266987525531496e9,2.0890695834913054e9,1.5880334366353858e9,1.7267846608087332e9,3.6400775560667424e9,2.1068935610220342e9,1.0299130548624357e9,7.222556006940536e8,1.1365890873748155e9,1.75364581445594e9,1.7144758594608138e9,5.647143590541667e9,5.2977809722870655e9,3.563905660086698e8,6.125121429612243e8,2.7883161998184514e8,1.1639432880677946e9,3.3567056724516935e9,2.854569391053819e9,4.637102081708015e9,1.6617296728408444e9,4.619677275227092e9,4.855041217897313e8,2027,TEMOA,0.1,full-base-1000,base,base,carbon_price
cNSE,119209896.6,27558.413369850055,27562.75241212118,27930.112345035715,28633.015218641456,1.0318588844272397e8,27828.096592833335,27578.129112491817,27770.035232790906,28148.223001204497,28030.39697149472,1.5354579143564433e7,27339.633380575004,27586.984547253218,27587.93671153826,28490.730364831717,28322.795679605944,27323.736707561213,27303.522972367828,27086.465177665545,27527.797045228323,28009.37668943243,28045.36657219707,28276.28032575101,27759.980798040353,30712.198391687638,27017.0342124674,2027,TEMOA,0.0,full-base-1000,base,base,carbon_price
cStart,634189948.4,5.04609102766205e6,2.137374892727947e6,4.3876368733561905e6,6.913444357085482e6,7.749464074083088e6,4.9835283570876636e7,8.734944991099944e6,9.421460147429219e6,1.0001548763408437e8,922484.8347321169,4.476998094727717e6,1.0869552788958913e6,1.6677459107394451e7,2.9897389773277706e6,2.4415969272956133e7,3.541851055440189e7,1.1151764686961716e7,2.8646666081859056e7,1.810001930336326e7,4.837420096262934e7,1.8782914408498764e7,9.43850295586457e6,8.192674506010827e6,6.941451094304551e6,1.8648093437014106e8,1.7851516311351474e7,2027,TEMOA,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,363346887.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-1000,base,base,carbon_price
cVOM,8706960739.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.0,full-base-1000,base,base,carbon_price
cCO2,870054041055.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.9,full-base-1000,base,base,carbon_price
cFix,129761805827.4,3.8517352468100004e9,2.39142139727e9,2.43026338609e9,7.63812030599e9,5.045945671530002e9,6.91148433409e9,3.4916546343e9,4.10918841444e9,7.90989158082e9,5.29526165185e9,9.703697388000001e7,3.72757032289e9,2.5622710758700004e9,3.05193085937e9,7.103340378820001e9,1.0838783869470001e10,3.9545291193e9,2.4277547742899995e9,2.2592331625300007e9,7.220502275099999e9,7.170893890240001e9,7.33479371079e9,6.79781841276e9,4.46500457455e9,9.30357944267e9,2.37179636164e9,2030,TEMOA,0.4,full-base-1000,base,base,carbon_price
cVar,28622951425.6,3.015662252708622e8,1.2163645509935672e9,1.0808021977834995e9,4.531674350777052e9,9.841407596883554e8,1.3528832056953192e9,1.0719099552365606e9,1.432317716578504e9,7.564931095911499e8,2.01002787390876e8,2.878895705870801e8,5.351348997158773e8,1.1800377156565633e9,9.272937782017485e8,3.0675751338588786e9,5.203326618926166e9,7.122362681818753e7,1.5707898237026334e8,8.11010225400568e7,3.266929980241192e8,2.863974828361782e9,1.4122600450435886e9,3.3345984010160785e9,6.186142459617921e8,2.745363706260671e9,1.9282049858449793e8,2030,TEMOA,0.1,full-base-1000,base,base,carbon_price
cNSE,81095177.2,23275.73477313201,23394.035711991015,23526.963256997515,23595.240442530096,8.031055014315839e7,23379.707728099347,23573.96107189222,23371.404934074148,23377.269773853695,23221.415579467888,223294.02632731097,23556.336277723978,23370.164201048494,23655.950781964388,23745.29615440061,23410.47201298088,22999.189574570235,23265.315951532335,23192.23657489676,23068.38972353142,23444.172121495678,23442.872898381425,23466.814097265164,23369.809924752946,23432.20293121958,23198.09221319609,2030,TEMOA,0.0,full-base-1000,base,base,carbon_price
cStart,4626031083.7,5.6703017887864515e7,1.2406463778953238e8,1.2512767809504376e8,6.085023695528585e8,1.28106065165151e8,1.637866899091242e8,1.2684552169974871e8,2.1394556245911255e8,1.4276360599099115e8,1.8083122560121458e7,6.4134699186579056e7,5.649907881654098e7,9.078611131220652e7,1.3624310824577543e8,4.871030161848607e8,5.754931539186708e8,1.7609305741627827e7,1.9977704329959255e7,1.5277072122538699e7,7.423141522545874e7,2.1850887506268308e8,1.6436272283581463e8,4.29612080932666e8,6.935756335375364e7,4.557968014374577e8,4.311010393041521e7,2030,TEMOA,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,5696649635.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-1000,base,base,carbon_price
cVOM,7311189505.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.0,full-base-1000,base,base,carbon_price
cCO2,190436695616.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.5,full-base-1000,base,base,carbon_price
cFix,167731543212.3,5.5159301277300005e9,3.641243147859999e9,4.408480820110001e9,9.348770365460001e9,7.411986119320002e9,8.71914994551e9,4.1730229884499993e9,4.969904112570001e9,1.0375164816359999e10,6.331045281810001e9,1.2328976509e8,4.805133330530001e9,3.26316954089e9,3.81271220738e9,7.147553153990001e9,1.6557057772610003e10,5.617006993810001e9,2.8888679641799994e9,2.884350323839999e9,8.677774951550003e9,8.468940616930002e9,8.792418366990002e9,8.898047913699999e9,5.040882120220001e9,1.3063350492419998e10,2.79628997298e9,2035,TEMOA,0.5,full-base-1000,base,base,carbon_price
cVar,35891879419.2,2.882120358935079e8,1.6783671806764617e9,2.177313541561177e9,5.348468890524346e9,1.1711886122467535e9,2.1808116716005373e9,1.2867227429050753e9,1.9074006697012942e9,1.6239535943843606e9,4.754306333910334e8,1.4386725697451922e8,4.285617198137128e8,1.0591290976614007e9,7.87672064356374e8,2.2988647597724547e9,9.001267375997189e9,5.8357025953947864e7,1.4081576289587492e8,7.494092621628162e7,2.3731398173972836e8,3.4264140466693807e9,2.0372997265535347e9,4.076789757059415e9,6.311507551977463e8,3.6040659121881146e9,1.235780959301915e8,2035,TEMOA,0.1,full-base-1000,base,base,carbon_price
cNSE,429575910.0,14893.083408181268,12911.899641293903,13883.52925052119,13859.27037710973,4.0329388048746127e8,12797.820067837261,12815.58033824786,12764.042446201389,9.827304510914639e6,765047.1522892686,1.1663742730547674e7,14243.897433923374,12695.421256914819,12650.369198894896,15549.25674099044,13262.635027852175,11427.997821398254,12146.582595798882,11746.715314207848,12039.935007324895,3.7509565751592955e6,13148.130634696556,13368.594171044524,12613.058618325102,14012.806805683651,12147.882605724071,2035,TEMOA,0.0,full-base-1000,base,base,carbon_price
cStart,7743543732.0,9.649219843885057e7,2.4434255000313604e8,3.354621167324242e8,8.546195289431876e8,2.552429288197976e8,3.5132896685483086e8,1.9365546859602222e8,3.673290086125344e8,3.1225588344443864e8,7.187878185183154e7,7.722501546697e7,6.3749207881304026e7,9.279187627261041e7,1.8250020548914412e8,5.400921214903004e8,1.2352019388786373e9,2.4305656445755217e7,2.22626522602925e7,1.3897765239317512e7,8.453299670712091e7,4.204482494620922e8,3.181589686622238e8,6.984753124938676e8,1.2241391638069175e8,7.244617892271006e8,4.041862731839808e7,2035,TEMOA,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,8601154274.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-1000,base,base,carbon_price
cVOM,10376078418.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.0,full-base-1000,base,base,carbon_price
cCO2,135703645214.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.4,full-base-1000,base,base,carbon_price
cFix,197895506186.7,6.939365214150001e9,4.3372581542699995e9,6.41881191057e9,1.123408409412e10,1.028291699709e10,9.73328774901e9,4.45411457679e9,5.827937704510001e9,1.2545457837340002e10,8.13097996996e9,3.2120961607000005e8,5.13975699072e9,3.5667992967699995e9,4.09019923527e9,7.28553764367e9,2.0199534411720005e10,6.509816863440001e9,3.2357881835700006e9,3.4016792786e9,9.579606660240002e9,9.375795792880001e9,1.001489537485e10,1.011118720291e10,6.399983583860001e9,1.570975328073e10,3.04974856359e9,2040,TEMOA,0.5,full-base-1000,base,base,carbon_price
cVar,39404828375.5,2.268229628478509e8,2.02244014032156e9,2.516049261751433e9,5.5459623750189495e9,1.3644452442688918e9,2.421888556886465e9,1.4382557915532913e9,2.161287829194628e9,2.0255703374981654e9,9.993894120924629e8,8.994183149056196e7,3.792436053262342e8,9.906344927869408e8,6.173581951292921e8,1.7253094407366168e9,1.1217932102682644e10,2.3441059452257767e8,1.2639954126889351e8,7.22544387711814e7,1.5539249789624718e8,3.825918508161023e9,2.1970774843067636e9,4.24417970938313e9,5.529374397962397e8,3.9352147361222606e9,7.590218126590383e7,2040,TEMOA,0.1,full-base-1000,base,base,carbon_price
cNSE,458860559.5,23971.8802225382,24120.238414766074,24188.5175648515,24978.490154369254,4.357572055090614e8,24336.87795674559,24711.378820984195,24376.165509194565,1.4304234183801323e7,6.894256041218268e6,1.3683579346035263e6,24594.723016779277,24718.272441930876,24355.419428476533,24079.788840999572,24609.098633500198,23895.18393640024,24440.992725197604,24041.339267629963,24109.1894073858,24429.254624339246,24564.433798400634,24478.50870452736,24678.653902583294,24521.660971449714,24305.716018948027,2040,TEMOA,0.0,full-base-1000,base,base,carbon_price
